YEAR;ALLSKY_SFC_SW_DWN;CLRSKY_SFC_SW_DWN;ALLSKY_KT;ALLSKY_SFC_LW_DWN;CLRSKY_SFC_PAR_TOT;T2M;T2MDEW;T2MWET;QV2M;RH2M;PRECTOTCORR;PS;WS10M;WD10M;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2004/04/26;7,94;8,06;0,76;327,01;147,34;18,82;2,58;10,69;4,7;37,38;0;100,19;3,17;162,44;10559,2539;8412,5498;7002,4395;1410,1104;10296,918;8412,5498;7002,4395;1410,1104;10296,918;0,9642
2004/04/27;7,76;7,93;0,73;327,41;147,32;18,36;6,37;12,37;6,04;50,31;0;100,31;3,05;103,88;10594,5693;7911,354;5585,2061;2326,1482;7904,7188;7866,021;5561,147;2304,8743;7739,9795;0,9792
2004/04/28;3,96;7,27;0,38;379,22;135,25;22,14;6,65;14,4;6,16;41,31;0,17;99,69;5,7;134,19;10629,1572;7098,7739;3649,0361;3449,738;4840,9277;3525,304;759,8319;2765,4719;1037,7957;0,958
2004/04/29;7,01;7,14;0,66;371,69;129,23;22,76;6,65;14,71;6,16;36,25;0,01;99,07;6,12;240,38;10663,0918;7262,4961;3350,3132;3912,1829;4464,2515;7241,7285;3349,3406;3892,3879;4456,7949;0,9833
2004/04/30;7,19;7,48;0,67;363,94;138,8;23,23;6,36;14,79;6,1;37,19;0;99,44;4,52;204,19;10696,3252;7617,6953;4558,3208;3059,3745;6228,0312;7475,4028;4394,2065;3081,1963;6007,8984;0,9826
2004/05/01;7,66;8,08;0,72;353,09;150,01;21,33;6,55;13,94;6,23;43,19;0;100,2;1,83;102,44;10728,8564;8185,3652;6071,9482;2113,4167;8599,7754;8011,8066;5773,4683;2238,3381;8219,9346;0,9823
2004/05/02;7,21;7,51;0,67;365,4;137,09;23,07;4,14;13,6;5,31;35,25;0;99,73;5,02;150,69;10760,6631;7590,0674;4190,312;3399,7551;5659,3613;7562,4419;4184,9712;3377,4705;5617,5791;0,9767
2004/05/03;5,1;6,93;0,48;405,48;127,04;24,12;3,03;13,58;4,88;25,81;0,11;99,03;8,12;221,75;10791,8096;5847,1421;1441,5675;4405,5747;1878,2417;4114,2168;430,6598;3683,5569;550,3036;0,9288
2004/05/04;7,25;7,44;0,67;362,54;133,9;21,56;0,35;10,96;3,97;26,56;0;99,09;4,73;251,81;10822,2539;8019,5854;5151,0601;2868,5256;6852,8555;8019,5854;5151,0601;2868,5256;6852,8555;0,9698
2004/05/05;7,49;7,87;0,69;353,63;146,42;19,14;5,62;12,38;5,74;42,5;0;99,48;7,02;262,88;10851,959;7991,2983;5375,5659;2615,7327;7395,353;7726,7383;5096,6807;2630,0576;6879,9653;0,9851
2004/05/06;7,54;7,77;0,7;355,05;142,84;20,48;4,16;12,33;5,19;35,19;0;99,94;5,34;273,38;10881,0195;8159,7075;5848,4219;2311,2856;8050,9814;8124,8091;5837,436;2287,373;7970,0371;0,9688
2004/05/07;7,65;7,96;0,7;360,68;145,44;22,54;4,33;13,44;5,19;32,5;0;100,05;2,72;175,44;10909,3398;8227,7539;6005,0405;2222,7131;8363,3516;8196,7959;5993,6118;2203,1838;8278,9502;0,984
2004/05/08;7,3;7,49;0,67;367,91;136,55;22,97;7,8;15,39;6,71;41,56;0;99,65;6,67;66,81;10937,0088;7549,5615;3981,5632;3567,9985;5294,9434;7549,5615;3981,5632;3567,9985;5294,9434;0,9833
2004/05/09;7,42;7,64;0,68;349,93;142,08;19,15;6,33;12,74;5,98;45,06;0;100,27;4,62;150,69;10963,9531;8134,9097;5527,2676;2607,6418;7607,897;8071,4185;5504,3262;2567,0925;7480,2285;0,983
2004/05/10;8,09;8,44;0,73;351,32;154,74;21,01;3,74;12,37;5;35,25;0;100,2;4,72;111,25;10990,2422;8577,9678;6650,5605;1927,4069;9330,2637;8555,125;6612,9204;1942,2052;9166,0166;0,9771
2004/05/11;7,48;7,69;0,68;381,59;139,78;25,51;3,82;14,66;5,19;31,25;0;99,47;7,55;171,5;11015,8311;6985,8706;2539,9072;4445,9634;3257,6929;6985,8706;2539,9072;4445,9634;3257,6929;0,9816
2004/05/12;7,43;7,59;0,67;361,49;136,34;19,9;3,51;11,7;4,94;36,5;0;99,97;7,67;272,69;11040,7197;8641,0195;6552,5903;2088,4292;8932,4668;8641,0195;6552,5903;2088,4292;8932,4668;0,9809
2004/05/13;8,06;8,25;0,73;344,61;152,84;19,83;5,5;12,66;5,62;41,44;0;100,2;3,35;302,5;11064,8662;8616,7129;6777,9839;1838,7289;9566,8457;8616,7129;6777,9839;1838,7289;9566,8457;0,8715
2004/05/14;8,02;8,28;0,73;350;153,8;21,42;7,13;14,27;6,35;43,69;0;100,43;5,41;76,81;11088,3955;8042,9805;4961,1597;3081,821;6787,5894;8042,9805;4961,1597;3081,821;6787,5894;0,9698
2004/05/15;7,79;7,98;0,7;346,41;147,24;21,39;6,43;13,91;5,98;40,19;0;100,6;7,65;78,25;11111,2246;7877,9062;4513,4946;3364,4116;5992,4546;7877,9062;4513,4946;3364,4116;5992,4546;0,9795
2004/05/16;7,53;7,93;0,68;350,48;147,2;20,93;9,4;15,16;7,39;52,88;0;100,44;7,77;63,25;11133,2949;7816,0928;4357,8628;3458,23;5701,9644;6424,8345;2612,1165;3812,718;3540,2048;0,9795
2004/05/17;7,83;7,98;0,7;351,23;149,62;20,83;9,71;15,27;7,63;54,38;0;100,36;8,26;66,38;11154,7705;7426,6597;3551,0862;3875,5732;4567,5659;7397,7285;3547,2317;3850,4966;4543,7148;0,974
2004/05/18;7,59;8,23;0,68;353,52;153,38;20,07;7,57;13,82;6,59;49;0;100,85;7,59;63,62;11175,5449;8067,4194;5094,1504;2973,2688;6770,2261;7430,5269;4466,0259;2964,5007;5527,7319;0,9781
2004/05/19;7,88;8,4;0,7;349,63;157,37;19,88;8,87;14,37;7,14;54,19;0;101,22;5,76;71,44;11195,6006;8279,0186;5692,0381;2586,9802;7741,6304;6493,6367;2946,3191;3547,3179;4542,3564;0,9674
2004/05/20;8,19;8,44;0,73;342,41;156,19;20,34;5,92;13,13;5,86;44,06;0;100,98;3,97;88,5;11214,9863;8562,0342;6331,0825;2230,9512;8738,5156;8535,1357;6322,3086;2212,8271;8665,123;0,9826
2004/05/21;8,24;8,5;0,73;351,97;158,44;22,6;7,48;15,04;6,53;44;0;100,44;3,85;78,88;11233,6816;8281,2598;5526,71;2754,55;7477,9585;8253,7217;5518,7539;2734,9675;7413,0703;0,9823
2004/05/22;7,89;8,15;0,7;375,39;153,76;25,79;7,43;16,61;6,47;35,19;0;100,04;3,22;115,81;11251,7363;7736,5054;4138,0547;3598,4507;5406,4961;7736,5054;4138,0547;3598,4507;5406,4961;0,9816
2004/05/23;7,28;7,68;0,65;393,9;143,98;26,76;10,9;18,83;8,24;40,25;0;99,77;8,54;72,5;11269,041;7015,5796;2847,7268;4167,853;3617,9624;6703,8882;2672,2856;4031,6023;3353,2844;0,8826
2004/05/24;5,56;7,38;0,49;410,91;139,8;25,67;13,23;19,45;9,64;49,81;0,05;99,41;10,91;62,75;11285,752;6720,6489;2235,6785;4484,9702;2785,4648;5232,3218;1201,826;4030,4956;1667,8632;0,9809
2004/05/25;6,44;6,56;0,57;393,8;122,83;23;14,1;18,55;10,07;59,94;0,82;99,75;7,68;54,44;11301,7354;7198,9761;2984,7893;4214,1865;3783,6863;7161,7754;2981,4724;4180,3032;3764,542;0,9806
2004/05/26;5,76;7,5;0,51;399,53;141,47;22,33;13,47;17,9;9,64;59,94;0,04;100,26;4,77;53;11317,0664;7988,1899;4653,9775;3334,2119;6062,9258;7977,7012;4649,728;3327,9731;6041,9292;0,9802
2004/05/27;4,95;7,64;0,44;394,97;144,77;22,07;13,76;17,91;9,83;62,5;0,24;100,32;7,6;57,94;11331,7207;7171,6377;3051,1736;4120,4639;3889,4829;3372,6255;305,4231;3067,2024;604,509;0,9851
2004/05/28;5,87;7,7;0,52;396,07;145,73;21,43;12,1;16,76;8,79;57,5;0,75;100,71;6,2;49,81;11345,6973;7290,0264;3265,6375;4024,3889;4164,3198;6419,209;2705,6614;3713,5476;3292,0923;0,9847
2004/05/29;8,11;8,43;0,71;375,68;160,6;22,33;11,58;16,95;8,42;52,94;0;101,09;2,8;169,19;11359,0322;8646,3926;6742,353;1904,0393;9362,2881;8521,04;6606,8867;1914,1536;9034,3789;0,9844
2004/05/30;7,62;8,33;0,67;383,85;157,2;25,58;9,76;17,67;7,51;38,19;0;100,96;1,47;183,12;11371,6855;8587,5039;6538,1572;2049,3462;9080,0449;8514,0195;6482,3799;2031,6394;8780,3408;0,984
2004/05/31;8,05;8,39;0,7;367,46;158,24;24,99;9,2;17,09;7,26;38,94;0;100,93;4,09;75,44;11383,6836;8353,1875;5834,2661;2518,9214;7969,8193;8353,1875;5834,2661;2518,9214;7969,8193;0,9837
2004/06/01;8,04;8,32;0,7;366,81;155,97;25,89;6,48;16,19;5,98;31,88;0;100,97;2,69;114;11395,0322;8515,4893;6380,6973;2134,7925;8795,6221;8515,4893;6380,6973;2134,7925;8795,6221;0,9625
2004/06/02;8,21;8,38;0,72;373,59;155,95;29;5,3;17,15;5,49;23,12;0;100,84;1,78;209;11405,6826;8531,0371;6370,9302;2160,1072;8770,6338;8531,0371;6370,9302;2160,1072;8770,6338;0,9833
2004/06/03;7,94;8,35;0,7;382,55;155,2;30,18;6,33;18,26;6,04;23,94;0;100,36;4,32;225,69;11415,7178;8260,3574;5540,4619;2719,8955;7481,1016;7730,5195;5005,7412;2724,7783;6835,1714;0,983
2004/06/04;8,28;8,48;0,73;362,9;159,23;25,23;7,96;16,59;6,84;36,19;0;100,42;4,88;158,75;11425,0908;8573,1768;6356,2402;2216,9365;8787,8613;8573,1768;6356,2402;2216,9365;8787,8613;0,9826
2004/06/05;7,94;8,38;0,7;359,31;156,21;25,55;5,98;15,76;5,8;30,19;0;100,32;2,46;203,31;11433,8359;8597,8105;6491,2749;2106,5356;8980,6816;7939,4468;5413,9995;2525,4473;7004,7988;0,9826
2004/06/06;8,35;8,59;0,73;363,62;160,84;26,3;7,07;16,69;6,35;32,62;0;100,31;2,42;96,5;11441,8848;8730,1162;6788,9146;1941,2015;9459,5957;8730,1162;6788,9146;1941,2015;9459,5957;0,9618
2004/06/07;7,27;8,3;0,63;381,62;156,27;27,94;7,83;17,89;6,65;30,75;0;100,49;4,78;104,12;11449,335;8173,0972;5212,0596;2961,0374;6896,5732;7027,9355;3981,2317;3046,7041;4805,7251;0,9819
2004/06/08;7,42;7,97;0,65;398,34;149,48;29,36;9,2;19,28;7,39;33,5;0;100,56;5,24;86,44;11456,0986;7610,4268;3840,5469;3769,8801;4929,4609;6481,1152;2744,0652;3737,05;3388,7646;0,9767
2004/06/09;5,4;7,77;0,47;403,27;147,38;29,12;11,64;20,38;8,61;37,75;0,19;100,51;9,52;78,06;11462,2607;7065,4683;2852,3618;4213,1064;3548,2339;4774,1196;1484,7375;3289,3823;1685,4609;0,9816
2004/06/10;6,14;6,96;0,54;403,79;128,33;27;12,94;19,97;9,4;46,69;0,09;100,45;11,36;67,75;11467,7422;6604,1675;2128,9631;4475,2046;2586,8445;4190,5005;582,2217;3608,2788;668,9924;0,9503
2004/06/11;6,65;7,56;0,58;399,09;142,29;25,37;12,24;18,81;8,91;46,75;0,01;100,49;10,28;57,69;11472,6211;7256,6401;3072,8318;4183,8086;3876,093;7256,6401;3072,8318;4183,8086;3876,093;0,9656
2004/06/12;7,42;7,63;0,65;388,33;142,92;25,59;10,07;17,83;7,75;41,25;0;100,57;5,85;47,19;11476,832;8141,6797;4882,8652;3258,8145;6395,7305;8141,6797;4882,8652;3258,8145;6395,7305;0,9812
2004/06/13;8,07;8,32;0,7;389,77;158,38;27,08;11,57;19,33;8,48;40,94;0;100,65;2,17;124,88;11480,3965;8471,5703;5864,103;2607,4673;7931,2207;8471,5703;5864,103;2607,4673;7931,2207;0,9812
2004/06/14;6,02;7,93;0,52;410,01;150,05;29,55;8,19;18,87;6,84;28,56;0,59;100,39;5,41;174,25;11483,377;7650,0864;3922,208;3727,8782;5028,3711;4932,917;1507,2157;3425,7014;2005,8347;0,9549
2004/06/15;4,76;7,79;0,41;411,23;147,81;26,8;13,55;20,17;9,77;48,56;0,01;100,14;8,24;63,75;11485,6816;6943,9478;2575,3137;4368,6338;3225,3687;4110,167;576,928;3533,239;811,2137;0,9809
2004/06/16;4,5;7,6;0,39;397,71;144,5;23,7;13,9;18,8;9,95;56;2,12;100;5,65;187,62;11487,3467;7435,0498;3508,4392;3926,6106;4484,8701;3655,2808;563,264;3092,0168;979,4246;0,9809
2004/06/17;7,61;8,12;0,66;376,93;152,44;22,83;8,81;15,82;7,14;43,19;0;100,24;5,08;298,62;11488,4297;8800,7764;7028,7861;1771,9908;9881;8778,7227;7004,8374;1773,8856;9685,0459;0,9649
2004/06/18;8,24;8,63;0,72;372;161,59;25,15;7,9;16,53;6,65;34,75;0;100,33;2,2;268,69;11488,8408;8876,502;7212,1533;1664,3492;10133,2529;8876,502;7212,1533;1664,3492;10133,2529;0,9806
2004/06/19;8,24;8,54;0,72;380,9;159,68;28,36;4,96;16,65;5,43;23,75;0;100,1;2,57;199,75;11488,6152;8605,2188;6402,0312;2203,1875;8641,3398;8605,2188;6402,0312;2203,1875;8641,3398;0,9806
2004/06/20;8,14;8,41;0,71;387,15;156,14;29,9;5,08;17,49;5,55;21,81;0;99,81;3,29;202,81;11487,7715;8049,0728;4762,2227;3286,8501;6222,6987;8049,0728;4762,2227;3286,8501;6222,6987;0,9806
2004/06/21;8,18;8,34;0,71;391,25;156,45;31,34;9,11;20,23;7,45;31,12;0;100,11;4,5;118,25;11486,3086;7918,3521;4373,7764;3544,5754;5649,1938;7918,3521;4373,7764;3544,5754;5649,1938;0,9806
2004/06/22;8,3;8,55;0,73;391,02;159,84;32,9;7,81;20,36;7,14;29,06;0;100,36;4,68;119;11484,2148;7774,2974;3990,6995;3783,5981;5086,4111;7774,2974;3990,6995;3783,5981;5086,4111;0,9806
2004/06/23;8,06;8,41;0,7;401,05;156,73;33,44;3,24;18,34;5;18,19;0;100,32;3,42;141,31;11481,4893;7848,2983;3991,3154;3856,9832;5054,939;7848,2983;3991,3154;3856,9832;5054,939;0,9545
2004/06/24;8,24;8,48;0,72;383,49;157,69;31,76;10,03;20,89;7,87;29,56;0;100,17;5,13;73,75;11478,1064;8068,1431;4543,7969;3524,3464;5853,0659;8068,1431;4543,7969;3524,3464;5853,0659;0,9809
2004/06/25;8,24;8,47;0,72;392,2;160,48;30,69;11,44;21,07;8,48;34,62;0;100,28;6,41;79,69;11474,1426;7788,9399;4045,9656;3742,9746;5202,2368;7788,9399;4045,9656;3742,9746;5202,2368;0,9809
2004/06/26;7,99;8,46;0,7;393,88;158,19;31,73;10,33;21,02;7,93;31,25;0;100,52;4,62;74,38;11469,5498;8137,7915;4946,9424;3190,8491;6510,0776;7391,4629;4134,5586;3256,9043;5386,0674;0,9809
2004/06/27;8,3;8,53;0,73;395,31;160,87;32,96;8,94;20,95;7,14;24,75;0;100,61;4,48;86,19;11464,3389;8222,502;5299,0889;2923,4133;7041,0371;8222,502;5299,0889;2923,4133;7041,0371;0,9809
2004/06/28;8,3;8,46;0,73;399,24;161,01;32,36;10,87;21,62;8,12;29,19;0;100,66;5,63;83,25;11458,5176;8501,0537;6130,6323;2370,4211;8402,4424;8501,0537;6130,6323;2370,4211;8402,4424;0,9809
2004/06/29;8,2;8,46;0,72;400,38;161,06;31,26;11,43;21,35;8,48;32,56;0;100,6;4,84;71,19;11452,0674;8592,3643;6495,9434;2096,4209;9036,6074;8592,3643;6495,9434;2096,4209;9036,6074;0,9705
2004/06/30;8,31;8,56;0,73;392,72;162,32;30,05;10,42;20,24;8;32,88;0;100,6;5,08;71,5;11444,9639;8783,6943;7020,4629;1763,2311;9812,4277;8783,6943;7020,4629;1763,2311;9812,4277;0,9604
2004/07/01;8,17;8,6;0,71;397,18;161,52;30,6;8,16;19,38;6,9;28,62;0;100,47;3,71;81,69;11437,2812;8760,8379;6814,8726;1945,9648;9512,583;8760,8379;6814,8726;1945,9648;9512,583;0,9812
2004/07/02;8,16;8,44;0,71;400,91;158,79;32,51;8,21;20,36;6,77;23,94;0;100,33;2,66;82,5;11428,9668;8510,1865;6183,4541;2326,7324;8452,6924;8510,1865;6183,4541;2326,7324;8452,6924;0,9812
2004/07/03;8,33;8,52;0,73;392,45;158,98;33,12;7,1;20,11;6,35;22,12;0;100,3;4,5;94,88;11419,9814;8472,8525;5953,0312;2519,821;7995,812;8472,8525;5953,0312;2519,821;7995,812;0,9819
2004/07/04;8,36;8,49;0,73;386,28;159,39;31,89;8,37;20,12;7,08;28,19;0;100,48;5,59;79,88;11410,4395;8319,2686;5483,0522;2836,2163;7374,5303;8319,2686;5483,0522;2836,2163;7374,5303;0,9819
2004/07/05;8,27;8,38;0,73;390,07;156,55;32,85;7,53;20,19;6,77;25,94;0;100,5;3,52;87;11400,251;8266,0986;5504,8018;2761,2966;7399,9189;8266,0986;5504,8018;2761,2966;7399,9189;0,9719
2004/07/06;8,25;8,46;0,73;397,61;159,81;33,09;9,64;21,37;7,51;25,56;0;100,33;3,66;90,06;11389,4717;8126,3398;5218,5308;2907,8088;6958,2397;8126,3398;5218,5308;2907,8088;6958,2397;0,9823
2004/07/07;8,41;8,63;0,74;390,14;161,68;31,49;8,15;19,82;7,08;27,38;0;100,25;4,85;90,94;11378,041;8578,9072;6190,3652;2388,5413;8432,3623;8578,9072;6190,3652;2388,5413;8432,3623;0,967
2004/07/08;8,34;8,61;0,73;383,64;160,34;30,15;7,04;18,59;6,47;28,19;0;100,3;4,49;85,38;11366,0195;8641,1621;6131,1216;2510,0408;8430,1807;8641,1621;6131,1216;2510,0408;8430,1807;0,9826
2004/07/09;8,13;8,37;0,72;385,48;154,94;30,3;11,15;20,73;8,54;36,38;0;100,38;6,03;81,38;11353,3145;8512,9199;5948,3081;2564,6121;7986,6685;8512,9199;5948,3081;2564,6121;7986,6685;0,9729
2004/07/10;8,01;8,27;0,7;403,21;156,02;30,53;12,37;21,45;9,34;39,5;0;100,42;4,69;95,94;11340,0586;8372,1152;5609,626;2762,4895;7584,21;8372,1152;5609,626;2762,4895;7584,21;0,9833
2004/07/11;8,15;8,51;0,72;399,55;159,04;32,3;7,3;19,8;6,65;26,06;0;100,06;2,98;183,81;11326,1514;8611,8633;6230,1724;2381,6909;8491,3633;8611,8633;6230,1724;2381,6909;8491,3633;0,9837
2004/07/12;8,15;8,34;0,72;390,51;154,29;32,4;7,16;19,78;6,96;26,69;0;99,75;4,35;144,5;11311,6025;8333,623;5490,0581;2843,5654;7348,9204;8333,623;5490,0581;2843,5654;7348,9204;0,984
2004/07/13;7,97;8,08;0,7;395,74;153,56;29,01;13,71;21,36;9,95;42,12;0;100,16;7,92;68,94;11296,4639;7677,0376;4138,3833;3538,6543;5387,9604;7677,0376;4138,3833;3538,6543;5387,9604;0,974
2004/07/14;7,9;8,11;0,7;384,92;153,91;27,63;11,41;19,52;8,48;38,69;0;100,46;5,94;77,94;11280,6846;8023,8223;5089,3472;2934,4749;6830,5991;8023,8223;5089,3472;2934,4749;6830,5991;0,9847
2004/07/15;8,16;8,34;0,73;374,39;158;26,78;10,2;18,49;7,81;37,38;0;100,66;6,43;76,5;11264,2842;8031,9585;5075,8281;2956,1306;6846,7485;8031,9585;5075,8281;2956,1306;6846,7485;0,9851
2004/07/16;8;8,29;0,71;382,15;157,41;27,51;9,94;18,73;7,63;36,81;0;100,65;3,97;100,5;11247,2725;8201,5215;5574,2515;2627,2705;7622,7021;8201,5215;5574,2515;2627,2705;7622,7021;0,9854
2004/07/17;7,97;8,12;0,71;390,66;154,9;29,41;8,97;19,19;7,2;29,81;0;100,58;2,83;94,31;11229,6533;7895,46;4880,1685;3015,2915;6500,2305;7895,46;4880,1685;3015,2915;6500,2305;0,9802
2004/07/18;7,7;7,95;0,69;404,66;151,32;31,38;10,6;20,99;8;30,81;0;100,55;2,91;78,25;11211,3691;7587,7832;4170,1831;3417,6003;5428,2095;7044,6011;3535,8845;3508,7166;4619,3569;0,9757
2004/07/19;7,55;7,66;0,67;417,85;146,12;32,3;11,94;22,12;8,73;31;0,29;100,42;3,32;75,69;11192,4746;7554,9688;4147,2827;3407,6863;5372,1118;7554,9688;4147,2827;3407,6863;5372,1118;0,9812
2004/07/20;7,69;7,82;0,69;416,29;150,51;31,86;12,69;22,28;9,22;33,25;0,17;100,36;5,38;79,44;11172,9727;7356,2651;3750,8545;3605,4106;4877,8145;7356,2651;3750,8545;3605,4106;4877,8145;0,9764
2004/07/21;7,99;8,11;0,72;399,18;154,16;31,34;9,33;20,33;7,45;29,25;0;100,43;3,86;81,06;11152,8027;8139,0356;5649,8281;2489,2073;7655,3359;8139,0356;5649,8281;2489,2073;7655,3359;0,9722
2004/07/22;7,83;8,17;0,7;401,8;154,9;31,99;7,93;19,96;6,71;24,44;0;100,54;3,55;89;11132,0547;7927,375;5048,3931;2878,9819;6791,4985;7927,375;5048,3931;2878,9819;6791,4985;0,983
2004/07/23;7,94;8,31;0,72;396,88;155,79;31,58;6,46;19,02;6,1;23,38;0;100,65;2,88;86,5;11110,6807;8410,2324;6324,4536;2085,7791;8805,4199;8410,2324;6324,4536;2085,7791;8805,4199;0,9778
2004/07/24;7,93;8,32;0,72;399,97;156,41;31,73;6,87;19,3;6,16;22,06;0;100,54;2,17;122,75;11088,6885;8452,2598;6410,0498;2042,21;8852,1113;8452,2598;6410,0498;2042,21;8852,1113;0,9833
2004/07/25;7,77;7,81;0,7;404,43;146,83;33,98;6,43;20,2;5,98;19;0;100,09;2,81;279,94;11066,0312;7537,7798;4107,2476;3430,5325;5407,0195;7463,7993;4083,1011;3380,6982;5322,0044;0,9788
2004/07/26;7,78;7,84;0,7;401,27;148,7;31,28;10,55;20,91;8,06;29,25;0;99,87;4,62;59;11042,79;7742,4053;4600,9619;3141,4431;6187,1929;7742,4053;4600,9619;3141,4431;6187,1929;0,9792
2004/07/27;7,8;7,9;0,71;398,62;150,34;29,9;12,1;21;8,85;34,69;0;100,16;3,2;86,5;11018,9316;7788,2002;5029,293;2758,907;6767,5127;7788,2002;5029,293;2758,907;6767,5127;0,9743
2004/07/28;7,73;7,91;0,7;394,58;149,02;30,45;10,31;20,38;7,81;30,38;0;100,19;3,62;87,25;10994,4062;7788,5605;5013,8359;2774,7246;6776,2124;7788,5605;5013,8359;2774,7246;6776,2124;0,9802
2004/07/29;7,76;7,9;0,71;396,71;148,47;31,17;11,04;21,11;8,36;32,88;0;100,16;3,74;76;10969,3008;7887,1826;5288,0986;2599,084;7206,2827;7887,1826;5288,0986;2599,084;7206,2827;0,9806
2004/07/30;7,57;7,61;0,7;406,98;144,41;32,1;13,23;22,67;9,77;37,44;0;100,31;3,9;71,75;10943,5273;7789,3271;5184,3418;2604,9854;7030,2212;7789,3271;5184,3418;2604,9854;7030,2212;0,9812
2004/07/31;7,45;7,54;0,68;408,72;143,52;31,65;15,46;23,55;11,05;41,5;0;100,39;6,93;82,5;10917,1689;7120,5742;3668,0569;3452,5176;4814,6411;7120,5742;3668,0569;3452,5176;4814,6411;0,9764
2004/08/01;7,54;7,68;0,7;411;147,38;30,16;13,99;22,08;10,01;39,94;0,01;100,49;6,06;71,31;10890,1953;7491,0063;4435,855;3055,1516;5925,1743;7491,0063;4435,855;3055,1516;5925,1743;0,9819
2004/08/02;7,7;7,94;0,71;414,66;152,65;30,3;12,12;21,21;8,85;35;0;100,47;3,76;75,31;10862,5557;7802,9399;5265,5918;2537,3481;7204,248;7802,9399;5265,5918;2537,3481;7204,248;0,9826
2004/08/03;6,88;7,53;0,63;418,42;144,47;32,56;10,85;21,71;8,12;27,56;0;100,11;2,61;171,38;10834,2812;7268,9951;4015,4275;3253,5676;5357,7417;5381,5981;1687,1179;3694,4802;2706,7363;0,9833
2004/08/04;7,51;7,75;0,7;415,05;146,81;33,89;9,12;21,51;7,26;23,5;0,02;99,83;2,66;131,94;10805,4238;7596,0503;4809,021;2787,0295;6506,8296;6514,6782;3511,0129;3003,6653;4746,5923;0,9785
2004/08/05;7,12;7,57;0,66;428,88;144,23;33,29;11,72;22,5;8,67;28,88;0,04;99,83;4,45;150,75;10775,9053;7146,9907;3805,7373;3341,2537;5043,0469;6051,1069;2647,8665;3403,2407;3183,0337;0,9792
2004/08/06;5,83;7,37;0,55;434,99;141,6;31,87;17,3;24,59;12,51;46,19;0;100,07;5,62;60,06;10745,79;7183,0913;3883,3638;3299,7278;5164,5068;4261,9785;1095,8424;3166,1362;1731,7948;0,9795
2004/08/07;7,29;7,5;0,68;420,56;143,88;31,17;15,4;23,28;11,11;42,5;0;100,23;5,09;74,12;10715,0566;7330,1709;4260,5776;3069,5935;5714,4849;7330,1709;4260,5776;3069,5935;5714,4849;0,9646
2004/08/08;6,69;7,49;0,62;424,02;143,23;31,48;13,67;22,58;9,89;37,19;0;100,08;2,76;90,25;10683,667;7195,958;3960,1895;3235,7688;5259,7305;6217,7236;2722,5869;3495,1367;3894,7231;0,9858
2004/08/09;7,34;7,5;0,69;422,47;142,73;34,4;11,19;22,8;8,54;28,44;0;99,98;3,06;95,25;10651,6436;7158,2568;3823,1135;3335,1433;5056,3242;7158,2568;3823,1135;3335,1433;5056,3242;0,9812
2004/08/10;6,86;7,45;0,65;429,74;139,78;36,83;7,99;22,41;6,9;20,25;0;99,99;4,68;177,19;10619,0332;7124,563;3694,9795;3429,5835;4890,3779;6456,7793;3094,1418;3362,6377;3996,0947;0,9503
2004/08/11;6,78;7,48;0,64;414,91;137,74;35,75;5,9;20,83;5,86;17;0,05;100,06;3,13;193,62;10585,7725;7240,0308;3920,5391;3319,4919;5216,6748;6717,4165;3279,5996;3437,8169;4283,1064;0,9771
2004/08/12;7,2;7,36;0,69;413,55;138,89;35,03;11,4;23,21;8,79;28,94;0,01;100,14;3,66;136,06;10551,8818;7259,5215;4025,3391;3234,1824;5363,6396;7259,5215;4025,3391;3234,1824;5363,6396;0,9517
2004/08/13;6,76;7,24;0,65;422,3;137,22;35,25;14,65;24,95;10,62;33,44;0,17;100,13;4,06;87;10517,4062;7274,6797;4138,8828;3135,7974;5581,4136;6903,7217;3720,4429;3183,2791;5000,5449;0,9833
2004/08/14;7,09;7,22;0,68;424,34;138,91;33,08;15,71;24,4;11,17;37,81;0;100,42;6,62;77,94;10482,2881;6731,5967;3140,3982;3591,1985;4145,5786;6731,5967;3140,3982;3591,1985;4145,5786;0,958
2004/08/15;7,39;7,53;0,71;410,26;144,73;31,73;11,08;21,4;8,3;29,88;0;100,55;4,88;75,5;10446,5107;7169,9614;4150,2271;3019,7344;5674,2876;6997,1621;3932,0139;3065,1479;5403,7832;0,9799
2004/08/16;7,47;7,65;0,72;407,38;146,99;31,11;12,51;21,81;9,09;33,38;0;100,33;3,2;102,5;10410,1562;7549,7065;5239,4111;2310,2954;7316,2285;7549,7065;5239,4111;2310,2954;7316,2285;0,9806
2004/08/17;7,29;7,43;0,7;409,02;141,84;32,9;10,67;21,79;8;27,31;0;100,22;3,71;121,44;10373,248;7435,9868;4872,6089;2563,3782;6728,7974;7435,9868;4872,6089;2563,3782;6728,7974;0,9812
2004/08/18;7,09;7,27;0,69;414,02;137,56;33,63;9,75;21,69;7,51;24,81;0;100,46;2,77;112,38;10335,6875;7058,7695;3987,1099;3071,6597;5415,6387;6954,8296;3894,7495;3060,0803;5138,5933;0,966
2004/08/19;7,23;7,31;0,7;403,62;136,52;35,37;7,78;21,57;6,59;19,88;0;100,53;3,11;213,19;10297,5156;7209,3799;4397,0688;2812,311;6036,5166;7209,3799;4397,0688;2812,311;6036,5166;0,9771
